id,name,description,image_url,max_stack
630,Enchanted Book - Riptide II,Enchanted Book - Riptide II,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_riptide_ii.png,1
631,Enchanted Book - Riptide III,Enchanted Book - Riptide III,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_riptide_iii.png,1
632,Enchanted Book - Sharpness I,Enchanted Book - Sharpness I,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_sharpness_i.png,1
633,Enchanted Book - Sharpness II,Enchanted Book - Sharpness II,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_sharpness_ii.png,1
634,Enchanted Book - Sharpness III,Enchanted Book - Sharpness III,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_sharpness_iii.png,1
635,Enchanted Book - Sharpness IV,Enchanted Book - Sharpness IV,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_sharpness_iv.png,1
636,Enchanted Book - Sharpness V,Enchanted Book - Sharpness V,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_sharpness_v.png,1
637,Enchanted Book - Silk Touch,Enchanted Book - Silk Touch,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_silk_touch.png,1
638,Enchanted Book - Smite I,Enchanted Book - Smite I,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_smite_i.png,1
639,Enchanted Book - Smite II,Enchanted Book - Smite II,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_smite_ii.png,1
640,Enchanted Book - Smite III,Enchanted Book - Smite III,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_smite_iii.png,1
641,Enchanted Book - Smite IV,Enchanted Book - Smite IV,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_smite_iv.png,1
642,Enchanted Book - Smite V,Enchanted Book - Smite V,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_smite_v.png,1
643,Enchanted Book - Soul Speed I,Enchanted Book - Soul Speed I,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_soul_speed_i.png,1
644,Enchanted Book - Soul Speed II,Enchanted Book - Soul Speed II,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_soul_speed_ii.png,1
645,Enchanted Book - Soul Speed III,Enchanted Book - Soul Speed III,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_soul_speed_iii.png,1
646,Enchanted Book - Sweeping Edge I,Enchanted Book - Sweeping Edge I,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_sweeping_edge_i.png,1
647,Enchanted Book - Sweeping Edge II,Enchanted Book - Sweeping Edge II,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_sweeping_edge_ii.png,1
648,Enchanted Book - Sweeping Edge III,Enchanted Book - Sweeping Edge III,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_sweeping_edge_iii.png,1
649,Enchanted Book - Swift Sneak I,Enchanted Book - Swift Sneak I,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_swift_sneak_i.png,1
650,Enchanted Book - Swift Sneak II,Enchanted Book - Swift Sneak II,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_swift_sneak_ii.png,1
651,Enchanted Book - Swift Sneak III,Enchanted Book - Swift Sneak III,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_swift_sneak_iii.png,1
652,Enchanted Book - Thorns I,Enchanted Book - Thorns I,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_thorns_i.png,1
653,Enchanted Book - Thorns II,Enchanted Book - Thorns II,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_thorns_ii.png,1
654,Enchanted Book - Thorns III,Enchanted Book - Thorns III,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_thorns_iii.png,1
655,Enchanted Book - Unbreaking I,Enchanted Book - Unbreaking I,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_unbreaking_i.png,1
656,Enchanted Book - Unbreaking II,Enchanted Book - Unbreaking II,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_unbreaking_ii.png,1
657,Enchanted Book - Unbreaking III,Enchanted Book - Unbreaking III,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_unbreaking_iii.png,1
658,Enchanted Book - Wind Burst I,Enchanted Book - Wind Burst I,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_wind_burst_i.png,1
659,Enchanted Book - Wind Burst II,Enchanted Book - Wind Burst II,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_wind_burst_ii.png,1
660,Enchanted Book - Wind Burst III,Enchanted Book - Wind Burst III,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_book_wind_burst_iii.png,1
661,Enchanted Golden Apple,Enchanted Golden Apple,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanted_golden_apple.png,64
662,Enchanting Table,Enchanting Table,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enchanting_table.png,64
663,End Crystal,End Crystal,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_end_crystal.png,64
664,End Portal Frame,End Portal Frame,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_end_portal_frame.png,64
665,End Rod,End Rod,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_end_rod.png,64
666,End Stone,End Stone,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_end_stone.png,64
667,End Stone Brick Slab,End Stone Brick Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_end_stone_brick_slab.png,64
668,End Stone Brick Stairs,End Stone Brick Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_end_stone_brick_stairs.png,64
669,End Stone Brick Wall,End Stone Brick Wall,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_end_stone_brick_wall.png,64
670,End Stone Bricks,End Stone Bricks,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_end_stone_bricks.png,64
671,Ender Chest,Ender Chest,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ender_chest.png,64
672,Ender Dragon Spawn Egg,Ender Dragon Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ender_dragon_spawn_egg.png,64
673,Ender Pearl,Ender Pearl,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ender_pearl.png,16
674,Enderman Spawn Egg,Enderman Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_enderman_spawn_egg.png,64
675,Endermite Spawn Egg,Endermite Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_endermite_spawn_egg.png,64
676,Evoker Spawn Egg,Evoker Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_evoker_spawn_egg.png,64
677,Explorer Pottery Sherd,Explorer Pottery Sherd,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_explorer_pottery_sherd.png,64
678,Exposed Chiseled Copper,Exposed Chiseled Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_chiseled_copper.png,64
679,Exposed Copper,Exposed Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_copper.png,64
680,Exposed Copper Bars,Exposed Copper Bars,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_copper_bars.png,64
681,Exposed Copper Bulb,Exposed Copper Bulb,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_copper_bulb.png,64
682,Exposed Copper Chain,Exposed Copper Chain,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_copper_chain.png,64
683,Exposed Copper Chest,Exposed Copper Chest,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_copper_chest.png,64
684,Exposed Copper Door,Exposed Copper Door,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_copper_door.png,64
685,Exposed Copper Golem Statue,Exposed Copper Golem Statue,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_copper_golem_statue.png,64
686,Exposed Copper Grate,Exposed Copper Grate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_copper_grate.png,64
687,Exposed Copper Lantern,Exposed Copper Lantern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_copper_lantern.png,64
688,Exposed Copper Trapdoor,Exposed Copper Trapdoor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_copper_trapdoor.png,64
689,Exposed Cut Copper,Exposed Cut Copper,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_cut_copper.png,64
690,Exposed Cut Copper Slab,Exposed Cut Copper Slab,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_cut_copper_slab.png,64
691,Exposed Cut Copper Stairs,Exposed Cut Copper Stairs,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_cut_copper_stairs.png,64
692,Exposed Lightning Rod,Exposed Lightning Rod,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_exposed_lightning_rod.png,64
693,Eye Armor Trim,Eye Armor Trim,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_eye_armor_trim.png,64
694,Eye of Ender,Eye of Ender,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_eye_of_ender.png,64
695,Farmland,Farmland,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_farmland.png,64
696,Feather,Feather,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_feather.png,64
697,Fermented Spider Eye,Fermented Spider Eye,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_fermented_spider_eye.png,64
698,Fern,Fern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_fern.png,64
699,Field Masoned Banner Pattern,Field Masoned Banner Pattern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_field_masoned_banner_pattern.png,1
700,Fire Charge,Fire Charge,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_fire_charge.png,64
701,Fire Coral,Fire Coral,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_fire_coral.png,64
702,Fire Coral Block,Fire Coral Block,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_fire_coral_block.png,64
703,Fire Coral Fan,Fire Coral Fan,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_fire_coral_fan.png,64
704,Firefly Bush,Firefly Bush,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_firefly_bush.png,64
705,Firework Rocket - Flight Duration: <1-3> <firework star info>,Firework Rocket - Flight Duration: <1-3> <firework star info>,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_firework_rocket_flight_duration_1_3_firework_star_info.png,64
706,Firework Star,Firework Star,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_firework_star.png,64
707,Firework Star - <shape> <colors> <effects>,Firework Star - <shape> <colors> <effects>,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_firework_star_shape_colors_effects.png,64
708,Fishing Rod,Fishing Rod,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_fishing_rod.png,1
709,Fletching Table,Fletching Table,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_fletching_table.png,64
710,Flint,Flint,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_flint.png,64
711,Flint and Steel,Flint and Steel,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_flint_and_steel.png,1
712,Flow Armor Trim,Flow Armor Trim,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_flow_armor_trim.png,64
713,Flow Banner Pattern,Flow Banner Pattern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_flow_banner_pattern.png,1
714,Flow Pottery Sherd,Flow Pottery Sherd,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_flow_pottery_sherd.png,64
715,Flower Charge Banner Pattern,Flower Charge Banner Pattern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_flower_charge_banner_pattern.png,1
716,Flower Pot,Flower Pot,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_flower_pot.png,64
717,Flowering Azalea,Flowering Azalea,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_flowering_azalea.png,64
718,Flowering Azalea Leaves,Flowering Azalea Leaves,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_flowering_azalea_leaves.png,64
719,Fox Spawn Egg,Fox Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_fox_spawn_egg.png,64
720,Friend Pottery Sherd,Friend Pottery Sherd,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_friend_pottery_sherd.png,64
721,Frog Spawn Egg,Frog Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_frog_spawn_egg.png,64
722,Furnace,Furnace,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_furnace.png,64
723,Ghast Spawn Egg,Ghast Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ghast_spawn_egg.png,64
724,Ghast Tear,Ghast Tear,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_ghast_tear.png,64
725,Gilded Blackstone,Gilded Blackstone,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_gilded_blackstone.png,64
726,Glass,Glass,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_glass.png,64
727,Glass Bottle,Glass Bottle,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_glass_bottle.png,64
728,Glass Pane,Glass Pane,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_glass_pane.png,64
729,Glistering Melon Slice,Glistering Melon Slice,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_glistering_melon_slice.png,64
730,Globe Banner Pattern,Globe Banner Pattern,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_globe_banner_pattern.png,1
731,Glow Berries,Glow Berries,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_glow_berries.png,64
732,Glow Ink Sac,Glow Ink Sac,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_glow_ink_sac.png,64
733,Glow Item Frame,Glow Item Frame,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_glow_item_frame.png,64
734,Glow Lichen,Glow Lichen,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_glow_lichen.png,64
735,Glow Squid Spawn Egg,Glow Squid Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_glow_squid_spawn_egg.png,64
736,Glowstone,Glowstone,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_glowstone.png,64
737,Glowstone Dust,Glowstone Dust,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_glowstone_dust.png,64
738,Goat Horn - Admire,Goat Horn - Admire,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_goat_horn_admire.png,1
739,Goat Horn - Call,Goat Horn - Call,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_goat_horn_call.png,1
740,Goat Horn - Dream,Goat Horn - Dream,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_goat_horn_dream.png,1
741,Goat Horn - Feel,Goat Horn - Feel,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_goat_horn_feel.png,1
742,Goat Horn - Ponder,Goat Horn - Ponder,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_goat_horn_ponder.png,1
743,Goat Horn - Seek,Goat Horn - Seek,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_goat_horn_seek.png,1
744,Goat Horn - Sing,Goat Horn - Sing,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_goat_horn_sing.png,1
745,Goat Horn - Yearn,Goat Horn - Yearn,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_goat_horn_yearn.png,1
746,Goat Spawn Egg,Goat Spawn Egg,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_goat_spawn_egg.png,64
747,Gold Ingot,Gold Ingot,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_gold_ingot.png,64
748,Gold Nugget,Gold Nugget,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_gold_nugget.png,64
749,Gold Ore,Gold Ore,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_gold_ore.png,64
750,Golden Apple,Golden Apple,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_golden_apple.png,64
751,Golden Axe,Golden Axe,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_golden_axe.png,1
752,Golden Boots,Golden Boots,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_golden_boots.png,1
753,Golden Carrot,Golden Carrot,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_golden_carrot.png,64
754,Golden Chestplate,Golden Chestplate,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_golden_chestplate.png,1
755,Golden Helmet,Golden Helmet,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_golden_helmet.png,1
756,Golden Hoe,Golden Hoe,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_golden_hoe.png,1
757,Golden Horse Armor,Golden Horse Armor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_golden_horse_armor.png,1
758,Golden Leggings,Golden Leggings,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_golden_leggings.png,1
759,Golden Nautilus Armor,Golden Nautilus Armor,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_golden_nautilus_armor.png,1
760,Golden Pickaxe,Golden Pickaxe,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_golden_pickaxe.png,1
761,Golden Shovel,Golden Shovel,https://cdn.jsdelivr.net/gh/raiselul/minecraft-1.21-icons/items_1.21/minecraft_golden_shovel.png,1
